Default Datalog Configuration,2018-03-09 12:34:56
Serial Number,22443-30009-022-092
Timestamp - UTC,12: RelativePosition_%,2303: AbsoluteWaterFlow_m3/sec,19: RelativeWaterFlow_%,2308: AbsolutePower_W,33: RelativePower_%,2309: ExternalTemperatureSensorT1_K,2310: IntegratedTemperatureSensorT2_K,2002: DeltaT_K,15: AnalogInput,2306: HeatingEnergyRegister_Joule,2305: CoolingEnergyRegister_Joule,51: VolumeRegister_m3,202: SelectedMeterRegisterType_0_CertifiedRegister_1_Lifetime,26: Glycol_Concentration_%,453: Medium_0_Water_1_PropyleneGlycol_2_EthyleneGlycol_3_AntifrogenL_4_AntifrogenN_5_DownCal200_6_DownCall100,40004: Installation_Position_0_Device_in_supply_1_Device_in_return,111: ControlMode_0_PosCtrl_1_FlowCtrl_2_PowCtrl,2001: RelativeSetpoint_%,148: DifferentialWaterTemperatureControlStatus_0_Not_Selected_1_Standby_2_Active_3_Scaling_Standby_4_Scaling_Active,510: DeltaT_Sp_K,129: RelativeMaximumWaterFlow_%,139: RelativeMaximumPower_%,14: BusForcedControlCommand_0_None_1_Open_2_Close_3_Min_4__5_Max_6_Nom_7_8910_Motor_Stop,400: ToolForcedControlCommand_0_None_1_Open_2_Close_3_Min_4_5_Max_6_Nom_7_8910_Motor_Stop_11_Relative_Setpoint_12_Relative_Position,401: ToolForcedControlValue%,72: MasterDeviceErrorStatus_Bit0_No_Communication_Bit1_Gear_Disengaged_Bit2_Actuator_Cannot_Move_Bit3_Reverse_Flow_Bit4_Flow_Setpoint_Not_Reached_Bit5_Flow_With_Closed_Valve_Bit6_Flow_Actual_Exceeds_Flow_Nominal_Bit7_Flow_Measurement_Error_Bit8_Remote_Temperature_Error_Bit9_Flowbody_temperature_error_Bit10_Communication_To_Sensor_Interrupted_Bit11_Freeze_Warning_Bit12_Glycol_Detected_Bit13_Power_Setpoint_Not_Reached_Bit14_Device_End_Of_Life_Reached_Bit15_BusWatchdog_active_Bit16_No_dP_detected_Bit17_dP_Setpoint_Not_Reached_Bit18_Minimum-position_Applied,2027: Valve_Code,4313: SetAbsoluteDifferentialWaterPressureSetpoint_Pa,4303: SelectDifferentialWaterPressureSensorType_0:None_1:22WDP111_2:22WDP112_3:22WDP114_4:22WDP115_8:22WDP511_9:22WDP512_10:22WDP514_11:22WDP515,4310: SetDifferentialWaterPressureSensorOffset_Pa,4320: AbsoluteDifferentialWaterPressure_Pa,4321: RelativeDifferentialWaterPressure_%,2090: ControllerSetpointReached
2026-04-20 05:31:05,6.342e1,1.69961e-3,4.08173e1,2.65266e4,3.02717e0,2.99077e2,3.02856e2,3.77892e0,3.08e3,4.2981439677e6,1.0001997122e12,4.63347591447e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.378004e4,3.8544e1,1
2026-04-20 05:31:35,6.342e1,1.67878e-3,4.0317e1,2.61165e4,2.98037e0,2.99116e2,3.02883e2,3.7672e0,3.064e3,4.2981439677e6,1.0002004947e12,4.63348095569e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.33767e4,3.83e1,1
2026-04-20 05:32:06,6.342e1,1.66211e-3,3.96751e1,2.58022e4,2.94451e0,2.99129e2,3.0291e2,3.7814e0,3.04e3,4.2981439677e6,1.0002012875e12,4.63348604669e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.295267e4,3.8044e1,1
2026-04-20 05:32:37,6.342e1,1.69688e-3,4.07516e1,2.64111e4,3.014e0,2.99147e2,3.02915e2,3.76821e0,3.047e3,4.2981439677e6,1.0002021055e12,4.63349129595e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.316985e4,3.8175e1,1
2026-04-20 05:33:07,6.342e1,1.6946e-3,4.06969e1,2.65135e4,3.02569e0,2.9918e2,3.02968e2,3.78792e0,3.067e3,4.2981439677e6,1.0002029063e12,4.63349642688e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.340772e4,3.8319e1,1
2026-04-20 05:33:37,6.342e1,1.67601e-3,4.07132e1,2.64881e4,3.02279e0,2.99227e2,3.03009e2,3.78286e0,3.124e3,4.2981439677e6,1.0002037003e12,4.63350150464e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.597257e4,3.9869e1,1
2026-04-20 05:34:07,6.342e1,1.69083e-3,4.06064e1,2.64238e4,3.01545e0,2.99283e2,3.03066e2,3.78351e0,3.077e3,4.2981439677e6,1.0002044863e12,4.63350653973e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:34:37,6.342e1,1.73213e-3,4.15983e1,2.72636e4,3.11128e0,2.99301e2,3.03111e2,3.81069e0,3.163e3,4.2981439677e6,1.0002052883e12,4.63351163528e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.461775e4,3.905e1,1
2026-04-20 05:35:07,6.342e1,1.73325e-3,4.1625e1,2.75909e4,3.14863e0,2.99288e2,3.03142e2,3.85399e0,3.216e3,4.2981439677e6,1.000206087e12,4.63351668881e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.52176e4,3.9413e1,1
2026-04-20 05:35:37,6.342e1,1.68316e-3,4.04223e1,2.66346e4,3.03951e0,2.99282e2,3.03114e2,3.83183e0,3.067e3,4.2981439677e6,1.0002068943e12,4.63352177785e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.358354e4,3.8425e1,1
2026-04-20 05:36:07,6.342e1,1.68648e-3,4.0502e1,2.67118e4,3.04831e0,2.99279e2,3.03114e2,3.83464e0,3.077e3,4.2981439677e6,1.0002077025e12,4.63352686805e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:36:37,6.342e1,1.6848e-3,4.07133e1,2.71908e4,3.10298e0,2.99268e2,3.03152e2,3.88399e0,3.074e3,4.2981439677e6,1.0002084999e12,4.63353186156e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:37:08,6.342e1,1.70069e-3,4.06812e1,2.69698e4,3.07775e0,2.99253e2,3.03108e2,3.8554e0,3.077e3,4.2981439677e6,1.0002093134e12,4.63353694563e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.385243e4,3.8588e1,1
2026-04-20 05:37:38,6.342e1,1.68738e-3,4.0376e1,2.69054e4,3.0704e0,2.99247e2,3.03122e2,3.87502e0,3.08e3,4.2981439677e6,1.0002101203e12,4.63354201042e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.379038e4,3.855e1,1
2026-04-20 05:38:08,6.342e1,1.67591e-3,4.02481e1,2.65354e4,3.02818e0,2.99233e2,3.03067e2,3.83451e0,3.15e3,4.2981439677e6,1.0002109333e12,4.63354711787e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.569334e4,3.97e1,1
2026-04-20 05:38:38,6.342e1,1.66315e-3,4.00411e1,2.62386e4,2.99431e0,2.99265e2,3.03075e2,3.81013e0,3.067e3,4.2981439677e6,1.0002117498e12,4.63355230891e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.358354e4,3.8425e1,1
2026-04-20 05:39:08,6.342e1,1.68372e-3,4.07234e1,2.67162e4,3.04882e0,2.9926e2,3.03073e2,3.81346e0,3.124e3,4.2981439677e6,1.0002125535e12,4.63355740799e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.49487e4,3.925e1,1
2026-04-20 05:39:38,6.342e1,1.6806e-3,4.03608e1,2.63324e4,3.00502e0,2.99273e2,3.03066e2,3.79338e0,3.074e3,4.2981439677e6,1.0002133446e12,4.63356247362e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:40:09,6.342e1,1.67809e-3,4.03005e1,2.64673e4,3.02041e0,2.99236e2,3.03055e2,3.81853e0,3.104e3,4.2981439677e6,1.0002141782e12,4.63356777066e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.463844e4,3.9062e1,1
2026-04-20 05:40:39,6.342e1,1.67047e-3,4.02819e1,2.62081e4,2.99083e0,2.99256e2,3.0304e2,3.78436e0,3.084e3,4.2981439677e6,1.0002149745e12,4.6335728414e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:41:09,6.342e1,1.73047e-3,4.15496e1,2.71873e4,3.10258e0,2.9927e2,3.03077e2,3.80697e0,3.233e3,4.2981439677e6,1.0002157724e12,4.6335779336e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.675858e4,4.0344e1,1
2026-04-20 05:41:39,6.342e1,1.69314e-3,4.06618e1,2.67591e4,3.05371e0,2.99244e2,3.03069e2,3.82506e0,3.11e3,4.2981439677e6,1.0002165775e12,4.63358305222e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.461775e4,3.905e1,1
2026-04-20 05:42:10,6.342e1,1.67734e-3,4.05611e1,2.65632e4,3.03136e0,2.99225e2,3.03032e2,3.80735e0,3.097e3,4.2981439677e6,1.0002173479e12,4.63358793926e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.399722e4,3.8675e1,1
2026-04-20 05:42:40,6.342e1,1.74556e-3,4.22176e1,2.78681e4,3.18026e0,2.99228e2,3.03069e2,3.84042e0,3.256e3,4.2981439677e6,1.000218187e12,4.63359325495e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.693439e4,4.045e1,1
2026-04-20 05:43:10,6.342e1,1.67821e-3,4.03923e1,2.66321e4,3.03921e0,2.99223e2,3.03056e2,3.83281e0,3.077e3,4.2981439677e6,1.0002189905e12,4.6335983349e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.379038e4,3.855e1,1
2026-04-20 05:43:40,6.342e1,1.74515e-3,4.1785e1,2.76313e4,3.15324e0,2.99224e2,3.03067e2,3.84366e0,3.253e3,4.2981439677e6,1.000219792e12,4.63360338498e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.67896e4,4.0363e1,1
2026-04-20 05:44:10,6.342e1,1.68704e-3,4.03803e1,2.65772e4,3.03295e0,2.99238e2,3.03065e2,3.82658e0,3.067e3,4.2981439677e6,1.0002205949e12,4.63360846797e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.358354e4,3.8425e1,1
2026-04-20 05:44:40,6.342e1,1.67963e-3,4.03373e1,2.6604e4,3.03601e0,2.99245e2,3.0308e2,3.8353e0,3.094e3,4.2981439677e6,1.0002213963e12,4.63361353273e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.426612e4,3.8838e1,1
2026-04-20 05:45:10,6.342e1,1.6658e-3,4.00054e1,2.63202e4,3.00362e0,2.99241e2,3.03066e2,3.82408e0,3.097e3,4.2981439677e6,1.0002221963e12,4.63361859059e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.426612e4,3.8838e1,1
2026-04-20 05:45:40,6.342e1,1.67654e-3,4.02632e1,2.6385e4,3.01102e0,2.99228e2,3.03038e2,3.81018e0,3.114e3,4.2981439677e6,1.0002230025e12,4.63362369768e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.461775e4,3.905e1,1
2026-04-20 05:46:10,6.342e1,1.71705e-3,4.11695e1,2.72338e4,3.10788e0,2.99206e2,3.03051e2,3.84576e0,3.263e3,4.2981439677e6,1.0002238026e12,4.63362876107e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.734808e4,4.07e1,1
2026-04-20 05:46:40,6.342e1,1.69873e-3,4.07962e1,2.70498e4,3.08688e0,2.9916e2,3.03012e2,3.85184e0,3.08e3,4.2981439677e6,1.0002245932e12,4.63363374054e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:47:11,6.342e1,1.68583e-3,4.04111e1,2.65298e4,3.02754e0,2.99163e2,3.02979e2,3.81622e0,3.09e3,4.2981439677e6,1.0002254363e12,4.63363904837e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.379038e4,3.855e1,1
2026-04-20 05:47:41,6.342e1,1.74118e-3,4.18694e1,2.77627e4,3.16824e0,2.99183e2,3.03037e2,3.85375e0,3.193e3,4.2981439677e6,1.0002262448e12,4.63364415882e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.731705e4,4.0681e1,1
2026-04-20 05:48:11,6.342e1,1.68318e-3,4.07548e1,2.66333e4,3.03935e0,2.99182e2,3.02982e2,3.79924e0,3.074e3,4.2981439677e6,1.0002270495e12,4.63364925543e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:48:41,6.342e1,1.66634e-3,4.00183e1,2.62551e4,2.9962e0,2.992e2,3.03015e2,3.81526e0,3.074e3,4.2981439677e6,1.0002278504e12,4.63365433764e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:49:11,6.342e1,1.68193e-3,4.03101e1,2.66841e4,3.04515e0,2.99181e2,3.03031e2,3.85009e0,3.09e3,4.2981439677e6,1.0002286525e12,4.63365939688e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.382141e4,3.8569e1,1
2026-04-20 05:49:41,6.342e1,1.68385e-3,4.02598e1,2.62301e4,2.99334e0,2.99175e2,3.02963e2,3.7876e0,3.074e3,4.2981439677e6,1.0002294556e12,4.63366446942e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.358354e4,3.8425e1,1
2026-04-20 05:50:11,6.342e1,1.68307e-3,4.04779e1,2.64767e4,3.02149e0,2.99182e2,3.02988e2,3.80589e0,3.077e3,4.2981439677e6,1.0002302597e12,4.63366958081e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:50:41,6.342e1,1.68357e-3,4.0432e1,2.6592e4,3.03464e0,2.99165e2,3.02989e2,3.82406e0,3.094e3,4.2981439677e6,1.0002310667e12,4.63367469539e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.405928e4,3.8712e1,1
2026-04-20 05:51:12,6.342e1,1.68557e-3,4.04801e1,2.66665e4,3.04314e0,2.9916e2,3.02988e2,3.82839e0,3.077e3,4.2981439677e6,1.0002318532e12,4.63367966424e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:51:42,6.342e1,1.6772e-3,4.02114e1,2.62567e4,2.99638e0,2.99169e2,3.02965e2,3.79596e0,3.077e3,4.2981439677e6,1.0002326609e12,4.63368477714e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:52:13,6.342e1,1.68233e-3,4.04023e1,2.61936e4,2.98918e0,2.99192e2,3.02964e2,3.77162e0,3.08e3,4.2981439677e6,1.0002334641e12,4.63368990645e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.364559e4,3.8462e1,1
2026-04-20 05:52:43,6.342e1,1.69398e-3,4.09695e1,2.69238e4,3.07251e0,2.9918e2,3.03e2,3.82063e0,3.077e3,4.2981439677e6,1.0002343001e12,4.63369524877e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.351114e4,3.8381e1,1
2026-04-20 05:53:13,6.342e1,1.68329e-3,4.06837e1,2.66408e4,3.04021e0,2.99138e2,3.02943e2,3.80488e0,3.087e3,4.2981439677e6,1.0002351071e12,4.63370037569e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.405928e4,3.8712e1,1
2026-04-20 05:53:43,6.342e1,1.69004e-3,4.0577e1,2.6493e4,3.02334e0,2.99162e2,3.02957e2,3.79564e0,3.077e3,4.2981439677e6,1.0002359048e12,4.63370545543e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:54:13,6.342e1,1.6909e-3,4.06082e1,2.66363e4,3.0397e0,2.99129e2,3.02942e2,3.81272e0,3.077e3,4.2981439677e6,1.0002367075e12,4.63371054829e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:54:43,6.342e1,1.74168e-3,4.18277e1,2.7283e4,3.1135e0,2.99125e2,3.02917e2,3.79249e0,3.219e3,4.2981439677e6,1.0002375085e12,4.63371563101e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.610702e4,3.995e1,1
2026-04-20 05:55:13,6.342e1,1.66817e-3,4.00622e1,2.61268e4,2.98156e0,2.99138e2,3.02929e2,3.79182e0,3.067e3,4.2981439677e6,1.0002383032e12,4.6337207092e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.358354e4,3.8425e1,1
2026-04-20 05:55:43,6.342e1,1.69e-3,4.04358e1,2.65219e4,3.02664e0,2.99131e2,3.02944e2,3.8129e0,3.077e3,4.2981439677e6,1.0002390887e12,4.63372568788e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.367662e4,3.8481e1,1
2026-04-20 05:56:13,6.342e1,1.67262e-3,4.0169e1,2.64254e4,3.01562e0,2.99129e2,3.02953e2,3.82375e0,3.127e3,4.2981439677e6,1.0002398947e12,4.63373080127e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.50211e4,3.9294e1,1
2026-04-20 05:56:43,6.342e1,1.705e-3,4.09467e1,2.69021e4,3.07003e0,2.99132e2,3.02952e2,3.82042e0,3.077e3,4.2981439677e6,1.0002406907e12,4.63373585171e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 05:57:13,6.342e1,1.68532e-3,4.05221e1,2.65835e4,3.03367e0,2.99096e2,3.02911e2,3.81501e0,3.087e3,4.2981439677e6,1.0002415004e12,4.63374095898e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.379038e4,3.855e1,1
2026-04-20 05:57:44,6.342e1,1.7511e-3,4.21451e1,2.77609e4,3.16803e0,2.99094e2,3.02924e2,3.83033e0,3.229e3,4.2981439677e6,1.0002423181e12,4.63374613471e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.652071e4,4.02e1,1
2026-04-20 05:58:14,6.342e1,1.6576e-3,3.98084e1,2.61168e4,2.98041e0,2.99101e2,3.02916e2,3.81454e0,3.11e3,4.2981439677e6,1.0002431205e12,4.63375122868e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.467981e4,3.9088e1,1
2026-04-20 05:58:44,6.342e1,1.69928e-3,4.07802e1,2.65116e4,3.02547e0,2.99102e2,3.0288e2,3.77788e0,3.09e3,4.2981439677e6,1.0002439073e12,4.63375623906e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.395586e4,3.865e1,1
2026-04-20 05:59:14,6.342e1,1.7399e-3,4.17849e1,2.72228e4,3.10663e0,2.99119e2,3.02906e2,3.78718e0,3.233e3,4.2981439677e6,1.0002447075e12,4.63376134147e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.658276e4,4.0237e1,1
2026-04-20 05:59:44,6.342e1,1.6875e-3,4.05265e1,2.65492e4,3.02975e0,2.99124e2,3.02933e2,3.80899e0,3.097e3,4.2981439677e6,1.0002455096e12,4.63376644635e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.441091e4,3.8925e1,1
2026-04-20 06:00:14,6.342e1,1.75602e-3,4.19443e1,2.7206e4,3.10471e0,2.99139e2,3.02911e2,3.77189e0,3.239e3,4.2981439677e6,1.0002463179e12,4.63377161734e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.631387e4,4.0075e1,1
2026-04-20 06:00:45,6.342e1,1.67233e-3,4.03245e1,2.65016e4,3.02433e0,2.99134e2,3.02956e2,3.82203e0,3.097e3,4.2981439677e6,1.0002471176e12,4.63377672153e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.432817e4,3.8875e1,1
2026-04-20 06:01:15,6.342e1,1.70544e-3,4.0949e1,2.64463e4,3.01802e0,2.99127e2,3.02882e2,3.75504e0,3.084e3,4.2981439677e6,1.0002479153e12,4.63378182551e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.370764e4,3.85e1,1
2026-04-20 06:01:45,6.342e1,1.68563e-3,4.06466e1,2.64139e4,3.01431e0,2.99168e2,3.02946e2,3.77798e0,3.067e3,4.2981439677e6,1.0002487031e12,4.6337868883e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.343875e4,3.8338e1,1
2026-04-20 06:02:15,6.342e1,1.68336e-3,4.06476e1,2.65574e4,3.03069e0,2.99172e2,3.02972e2,3.79953e0,3.067e3,4.2981439677e6,1.0002495202e12,4.6337920964e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.343875e4,3.8338e1,1
2026-04-20 06:02:45,6.342e1,1.74829e-3,4.19863e1,2.77553e4,3.1674e0,2.9918e2,3.03023e2,3.84361e0,3.233e3,4.2981439677e6,1.0002503137e12,4.63379711088e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.67896e4,4.0363e1,1
2026-04-20 06:03:15,6.342e1,1.67958e-3,4.03363e1,2.64892e4,3.02291e0,2.99177e2,3.02992e2,3.81534e0,3.057e3,4.2981439677e6,1.0002511177e12,4.6338021895e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.33767e4,3.83e1,1
2026-04-20 06:03:45,6.342e1,1.7244e-3,4.14127e1,2.69897e4,3.08002e0,2.99183e2,3.02972e2,3.78914e0,3.233e3,4.2981439677e6,1.0002519162e12,4.63380728149e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.67896e4,4.0363e1,1
2026-04-20 06:04:15,6.342e1,1.67832e-3,4.03059e1,2.61363e4,2.98264e0,2.99147e2,3.02918e2,3.77024e0,3.067e3,4.2981439677e6,1.0002527117e12,4.63381239779e4,1,2.461e1,1,1,1,4.091e1,0,5.55e0,1.0e2,1.0e2,0,0,0.0e0,32768,50004000,5.0e4,9,0.0e0,6.343875e4,3.8338e1,1
